Date,Open,High,Low,Close,Adj Close,Volume
2/3/2016,37300.00,39000.00,37000.00,38625.00,35815.70,5302500.00
2/4/2016,38625.00,39950.00,38625.00,39950.00,37044.32,3793600.00
2/5/2016,39950.00,41600.00,39900.00,40600.00,37647.05,4065200.00
2/9/2016,40600.00,41000.00,39625.00,40850.00,37878.86,854200.00
2/10/2016,41000.00,41075.00,40475.00,40850.00,37878.86,1309700.00
2/11/2016,40900.00,41550.00,40500.00,41550.00,38527.95,2214300.00
2/12/2016,40500.00,41600.00,40500.00,41100.00,38110.68,1593200.00
2/15/2016,41675.00,41675.00,41475.00,41575.00,38551.13,1044300.00
2/16/2016,41500.00,41525.00,40550.00,41000.00,38017.96,1327800.00
2/17/2016,41000.00,41575.00,41000.00,41350.00,38342.50,1654500.00
2/18/2016,41600.00,41875.00,40750.00,41675.00,38643.86,2444800.00
2/19/2016,41675.00,42775.00,41525.00,42750.00,39640.68,4082500.00
2/22/2016,42750.00,43800.00,42250.00,43375.00,40220.21,1693500.00
2/23/2016,43750.00,44100.00,40850.00,42450.00,39362.49,3036000.00
2/24/2016,42400.00,42400.00,41200.00,42000.00,38945.22,1567400.00
2/25/2016,42450.00,43200.00,42250.00,42725.00,39617.49,1376100.00
2/26/2016,43900.00,43900.00,42700.00,43900.00,40707.03,1200600.00
2/29/2016,43950.00,46175.00,43500.00,44525.00,41286.57,4274000.00
3/1/2016,44525.00,45800.00,44525.00,45400.00,42097.93,1267800.00
3/2/2016,45000.00,47800.00,45000.00,47800.00,44323.37,3216200.00
3/3/2016,47800.00,47800.00,46000.00,46425.00,43048.38,2832400.00
3/4/2016,46900.00,47500.00,44025.00,45200.00,41912.48,3178100.00
3/7/2016,45750.00,45850.00,44100.00,44150.00,40938.85,1738900.00
3/8/2016,44150.00,44450.00,42500.00,43500.00,40336.12,3915600.00
3/10/2016,43375.00,43500.00,41975.00,42750.00,39640.68,4344100.00
3/11/2016,null,null,null,null,null,null
3/14/2016,null,null,null,null,null,null
3/15/2016,44250.00,44450.00,43825.00,44050.00,40846.12,2496100.00
3/16/2016,43500.00,44100.00,43500.00,44050.00,40846.12,1352800.00
3/17/2016,44150.00,44250.00,43250.00,43875.00,40683.85,2011000.00
3/18/2016,43500.00,44450.00,43500.00,44450.00,41217.02,3660300.00
3/21/2016,44000.00,44750.00,43675.00,44000.00,40799.76,2057200.00
3/22/2016,43600.00,43975.00,43075.00,43525.00,40359.30,1834500.00
3/23/2016,43300.00,43325.00,42500.00,43000.00,39872.49,3069700.00
3/24/2016,42500.00,42825.00,42400.00,42525.00,39432.04,1581600.00
3/28/2016,42525.00,42525.00,42000.00,42000.00,38945.22,1440900.00
3/29/2016,42025.00,42975.00,42025.00,42975.00,39849.31,3189200.00
3/30/2016,42950.00,43225.00,42500.00,42975.00,39849.31,3123000.00
3/31/2016,43350.00,43350.00,42575.00,42925.00,39802.95,3203100.00
4/1/2016,43000.00,43200.00,42725.00,43175.00,40034.77,1239800.00
4/4/2016,43350.00,43800.00,43200.00,43500.00,40336.12,1534600.00
4/5/2016,43525.00,43725.00,43325.00,43325.00,40173.85,836600.00
4/6/2016,43025.00,43500.00,43000.00,43500.00,40336.12,992000.00
4/7/2016,43800.00,43800.00,43050.00,43150.00,40011.58,1931500.00
4/8/2016,42700.00,43375.00,42550.00,43000.00,39872.49,1461200.00
4/11/2016,null,null,null,null,null,null
4/12/2016,42475.00,44000.00,42200.00,43950.00,40753.40,1505900.00
4/13/2016,null,null,null,null,null,null
4/14/2016,null,null,null,null,null,null
4/15/2016,null,null,null,null,null,null
4/18/2016,null,null,null,null,null,null
